"","season","Id","Team_Bat","Team_Bowl","Batting_Run_Rate","Batting_Average","Batting_Wicket_Rate","Batting_Index","Bowling_Economy_Rate","Bowling_Average","Bowling_Strike_Rate","Bowling_Index"
"36","2008","114","DC","CSK",0.194444444444444,1.16666666666667,0.0634920634920635,8.16666666666667,16.3333333333333,1.16666666666667,0.0634920634920635,19.0555555555556
"37","2008","115","DD","RR",0.145,0.87,0.1,4.730625,9.66666666666667,0.87,0.1,8.41
"38","2008","115","RR","DD",0.260162601626016,1.5609756097561,0.0731707317073171,14.9853658536585,21.3333333333333,1.5609756097561,0.0731707317073171,33.3008130081301
"39","2008","116","CSK","KXIP",0.207885304659498,1.24731182795699,0.010752688172043,9.64587813620072,12.8888888888889,1.24731182795699,0.010752688172043,16.0764635603345
"40","2008","116","KXIP","CSK",0.153005464480874,0.918032786885246,0.0655737704918033,5.14098360655738,12.4444444444444,0.918032786885246,0.0655737704918033,11.4244080145719
"41","2008","117","CSK","RR",0.219086021505376,1.31451612903226,0.0403225806451613,10.7133064516129,18.1111111111111,1.31451612903226,0.0403225806451613,23.8073476702509
"42","2008","117","RR","CSK",0.216931216931217,1.3015873015873,0.0555555555555556,10.1647770219199,18.2222222222222,1.3015873015873,0.0555555555555556,23.7178130511464
"43","2009","118","CSK","MI",0.197831978319783,1.1869918699187,0.0569105691056911,8.6650406504065,16.2222222222222,1.1869918699187,0.0569105691056911,19.2556458897922
"44","2009","118","MI","CSK",0.227272727272727,1.36363636363636,0.0578512396694215,11.25,18.3333333333333,1.36363636363636,0.0578512396694215,25
"45","2009","119","RCB","RR",0.181693989071038,1.09016393442623,0.0655737704918033,7.24959016393443,14.7777777777778,1.09016393442623,0.0655737704918033,16.1102003642987
"46","2009","119","RR","RCB",0.0976430976430976,0.585858585858586,0.101010101010101,2.12373737373737,6.44444444444444,0.585858585858586,0.101010101010101,3.77553310886644
"47","2017","12","MI","RCB",0.203081232492997,1.21848739495798,0.0504201680672269,9.29898275099514,16.1111111111111,1.21848739495798,0.0504201680672269,19.6311858076564
"48","2017","12","RCB","MI",0.190860215053763,1.14516129032258,0.0403225806451613,8.13064516129032,15.7777777777778,1.14516129032258,0.0403225806451613,18.0681003584229
"49","2009","120","DD","KXIP",0.302083333333333,1.8125,0,21.025,11.6,1.8125,0,21.025
"50","2009","120","KXIP","DD",0.228070175438596,1.36842105263158,0.0921052631578947,11.859649122807,11.5555555555556,1.36842105263158,0.0921052631578947,15.812865497076
"51","2009","121","DC","KKR",0.216666666666667,1.3,0.025,10.4,11.5555555555556,1.3,0.025,15.0222222222222
"52","2009","121","KKR","DC",0.141456582633053,0.848739495798319,0.0840336134453782,4.51172047766475,11.2222222222222,0.848739495798319,0.0840336134453782,9.52474323062558
"53","2009","122","CSK","RCB",0.240591397849462,1.44354838709677,0.0403225806451613,12.9197580645161,19.8888888888889,1.44354838709677,0.0403225806451613,28.7105734767025
"54","2009","122","RCB","CSK",0.151041666666667,0.90625,0.104166666666667,4.927734375,9.66666666666667,0.90625,0.104166666666667,8.76041666666667
"55","2009","123","KKR","KXIP",0.219444444444444,1.31666666666667,0.0166666666666667,10.4016666666667,8.77777777777778,1.31666666666667,0.0166666666666667,11.5574074074074
"56","2009","123","KXIP","KKR",0.207349081364829,1.24409448818898,0.047244094488189,9.36032995875516,17.5555555555556,1.24409448818898,0.047244094488189,21.840769903762
"57","2009","124","DC","RCB",0.253443526170799,1.52066115702479,0.0495867768595041,13.9900826446281,20.4444444444444,1.52066115702479,0.0495867768595041,31.089072543618
"58","2009","124","RCB","DC",0.211640211640212,1.26984126984127,0.0634920634920635,9.67498110355253,17.7777777777778,1.26984126984127,0.0634920634920635,22.5749559082892
"59","2009","125","CSK","DD",0.24,1.44,0.072,12.96,20,1.44,0.072,28.8
"60","2009","125","DD","CSK",0.260330578512397,1.56198347107438,0.0413223140495868,14.7607438016529,21,1.56198347107438,0.0413223140495868,32.801652892562
"61","2009","126","KKR","RR",0.200729927007299,1.2043795620438,0.0656934306569343,9.03284671532847,18.3333333333333,1.2043795620438,0.0656934306569343,22.0802919708029
"62","2009","126","RR","KKR",0.215384615384615,1.29230769230769,0.0461538461538462,10.3384615384615,18.6666666666667,1.29230769230769,0.0461538461538462,24.1230769230769
"63","2009","127","KXIP","RCB",0.242296918767507,1.45378151260504,0.0252100840336134,13.2370632463512,19.2222222222222,1.45378151260504,0.0252100840336134,27.9449112978525
"64","2009","127","RCB","KXIP",0.227642276422764,1.36585365853659,0.0731707317073171,11.4731707317073,18.6666666666667,1.36585365853659,0.0731707317073171,25.4959349593496
"65","2009","128","DC","MI",0.224,1.344,0.072,11.2896,18.6666666666667,1.344,0.072,25.088
"66","2009","128","MI","DC",0.204724409448819,1.22834645669291,0.0551181102362205,9.12485939257593,17.3333333333333,1.22834645669291,0.0551181102362205,21.2913385826772
"67","2009","129","DD","RCB",0.208333333333333,1.25,0.0333333333333333,9.375,16.6666666666667,1.25,0.0333333333333333,20.8333333333333
"68","2009","129","RCB","DD",0.197089947089947,1.18253968253968,0.0555555555555556,8.39040060468632,16.5555555555556,1.18253968253968,0.0555555555555556,19.5776014109347
"69","2017","13","GL","RPS",0.255952380952381,1.53571428571429,0.0267857142857143,14.6746031746032,19.1111111111111,1.53571428571429,0.0267857142857143,29.3492063492063
"70","2017","13","RPS","GL",0.229838709677419,1.37903225806452,0.0645161290322581,11.7907258064516,19,1.37903225806452,0.0645161290322581,26.2016129032258
"71","2009","130","KXIP","RR",0.180989583333333,1.0859375,0.046875,7.18787202380952,15.4444444444444,1.0859375,0.046875,16.7717013888889
"72","2009","130","RR","KXIP",0.149333333333333,0.896,0.056,5.0176,12.4444444444444,0.896,0.056,11.1502222222222
"73","2009","131","CSK","DC",0.216535433070866,1.2992125984252,0.047244094488189,10.2080989876265,18.3333333333333,1.2992125984252,0.047244094488189,23.8188976377953
"74","2009","131","DC","CSK",0.232782369146006,1.39669421487603,0.0330578512396694,11.8020661157025,18.7777777777778,1.39669421487603,0.0330578512396694,26.22681359045
"75","2009","132","KKR","MI",0.166666666666667,1,0.0947368421052632,6.33333333333333,10.5555555555556,1,0.0947368421052632,10.5555555555556
"76","2009","132","MI","KKR",0.251344086021505,1.50806451612903,0.0483870967741935,14.1004032258065,20.7777777777778,1.50806451612903,0.0483870967741935,31.334229390681
"77","2009","133","DD","RR",0.195355191256831,1.17213114754098,0.0573770491803279,8.38073770491803,15.8888888888889,1.17213114754098,0.0573770491803279,18.6238615664845
"78","2009","133","RR","DD",0.207627118644068,1.24576271186441,0.0423728813559322,9.63826940231936,16.3333333333333,1.24576271186441,0.0423728813559322,20.3474576271186
"79","2009","134","KKR","RCB",0.188346883468835,1.13008130081301,0.0487804878048781,7.85406504065041,15.4444444444444,1.13008130081301,0.0487804878048781,17.453477868112
"80","2009","134","RCB","KKR",0.190666666666667,1.144,0.04,8.1796,15.8888888888889,1.144,0.04,18.1768888888889
